id,name,address,postcode,review count,rating
2301,London Grand Coffee,"11 Warwick St, London W1B 5NA, United Kingdom",W1B 5NA,126,4.8
2302,The River Gardens Café,"20 River Gardens Walk, London SE10 0FZ, United Kingdom",SE10 0FZ,904,4.4
2303,Love bella caffe,"12 Denmark Hill, London SE5 8RZ, United Kingdom",SE5 8RZ,15,
2304,Café Society,"157, 161 Millbank, London SW1P 4FA, United Kingdom",SW1P 4FA,315,4.4
2305,Cafe Lavista,"15 Brick Ln, London E1 6PU, United Kingdom",E1 6PU,125,4.6
2306,Spread,"170A Lavender Hill, London SW11 5TG, United Kingdom",SW11 5TG,119,4.9
2307,The Little Battersea Bakery,"55 Battersea Bridge Rd, London SW11 3AX, United Kingdom",SW11 3AX,155,4
2308,St Mary's Church Ruttle & Rowe café,"8 Church End, London E17 9RJ, United Kingdom",E17 9RJ,10,4.9
2309,Vanillas Coffee,"157 Brookbank Rd, London SE13 7DA, United Kingdom",SE13 7DA,199,4.1
2310,Windmill Tearooms,"Windmill Rd, London SW19 5NQ, United Kingdom",SW19 5NQ,1050,4.6
2311,Mowchi East Ham,"Unit 13, 5 Market St, Pilgrims Way E6 1HW, United Kingdom",E6 1HW,284,4.4
2312,GAIL's Bakery Woolwich Station,"Unit 1 Woolwich Elizabeth Line Ticket Hall, London SE18 6GD, United Kingdom",SE18 6GD,104,4
2313,Cafe Dino,"38 Central Parade, New Addington, Croydon CR0 0JD, United Kingdom",CR0 0JD,141,4.3
2314,The Kitchen Table,"135a Franciscan Rd, London SW17 8DS, United Kingdom",SW17 8DS,66,4.3
2315,Canary Cafe & Restaurant,"175 Brighton Rd, South Croydon CR2 6EG, United Kingdom",CR2 6EG,270,4.8
2316,Notes Coffee Roasters,"Unit 2, Blackwall Trading Estate, 14 Lanrick Rd, Blackwall, London E14 0JP, United Kingdom",E14 0JP,10,3.7
2317,Blueprint Coffee Tooting Bec,"Franciscan Rd, Sw178eg SW17 8EG, United Kingdom",SW17 8EG,63,4.8
2318,Haggerston Perk Cafe,"40-44 Goldsmiths Row, London E2 8GN, United Kingdom",E2 8GN,32,5
2319,The Bakehouse,"232 Upper Richmond Rd, London SW15 6TG, United Kingdom",,393,4.1
2320,Cafe Plum,"189 Munster Rd, London SW6 6AW, United Kingdom",SW6 6AW,164,4.1
2321,Bread Lab Artisan Bakery,"Distillery Wharf Par, s Way, London W6 9GD, United Kingdom",W6 9GD,91,2.6
2322,Ozone Coffee - London Fields,"Emma St, London E2 9AP, United Kingdom",E2 9AP,727,4.4
2323,St Clements,"201 New Kings Rd, London SW6 4SR, United Kingdom",SW6 4SR,348,4.9
2324,Cafe Del Ray,"82 Lower Richmond Rd., London SW15 1LL, United Kingdom",SW15 1LL,206,4.4
2325,Rafaello,"246 King St, London W6 0RF, United Kingdom",W6 0RF,403,3.9
2326,Suzette,"20 Battersea Square, London SW11 3RA, United Kingdom",SW11 3RA,405,4.3
2327,Debbie Jo,"65 Blythe Rd, London W14 0HP, United Kingdom",W14 0HP,139,4.4
2328,Birdhouse,"123 St John's Hl, London SW11 1SZ, United Kingdom",SW11 1SZ,361,4.3
2329,CHAOS London,"34 Toynbee St, London E1 7NE, United Kingdom",E1 7NE,142,0
2330,Casa Jardim,"3-5 Woburn Walk, London WC1H 0JJ, United Kingdom",WC1H 0JJ,227,4.9
2331,GAIL's Bakery Fulham Broadway,"The Fulham Centre, 20 Fulham Broadway, London SW6 1AH, United Kingdom",SW6 1AH,88,4.2
2332,Ground Café,"329 Mile End Rd, Bethnal Green, London E1 4NT, United Kingdom",E1 4NT,166,3.6
2333,Ole & Steen UK,"51 - 53 Northcote Rd, London SW11 1NJ, United Kingdom",SW11 1NJ,335,4.5
2334,B Bagel Fulham,"236D Fulham Rd., London SW10 9NB, United Kingdom",SW10 9NB,2133,4.8
2335,GAIL's Bakery Gloucester Road,"103 Gloucester Rd, South Kensington, London SW7 4SZ, United Kingdom",SW7 4SZ,274,4.1
2336,Cappuccino Arts Cafe,"204 Upper Richmond Rd, London SW15 6TD, United Kingdom",SW15 6TD,233,4.5
2337,Social Brew Cafe,"38-40 Lower Richmond Rd., London SW15 1JP, United Kingdom",SW15 1JP,249,4.4
2338,Pavilion Broadway Market,"18 Broadway Market, London E8 4QJ, United Kingdom",E8 4QJ,438,4.4
2339,Grounds of Arabica,"102 Holland Park Ave, London W11 4UA, United Kingdom",W11 4UA,42,4.9
2340,Tintico,"57 Greek St, London W1D 3DX, United Kingdom",W1D 3DX,209,4.6
2341,Chelsea Crêperie,"240 Fulham Rd., London SW10 9NA, United Kingdom",SW10 9NA,472,3.7
2342,Ole & Steen,"41 Old Brompton Rd, South Kensington, London SW5 9HR, United Kingdom",SW5 9HR,382,4.1
2343,The Civet House,"653 Fulham Rd., London SW6 5PY, United Kingdom",SW6 5PY,65,4.6
2344,Nata's Coffee Bar - Balham,"19 Balham High Rd, London SW12 9AL, United Kingdom",SW12 9AL,396,4.9
2345,Breidbakers,"Arch 72 Dunbridge St, Bethnal Green, London E2 6JG, United Kingdom",E2 6JG,366,4.9
2346,RIAL,"4A Memorial Ave, London E15 3BT, United Kingdom",E15 3BT,142,4.5
2347,Caserta Deli&Cafè,"Unit A, Pinnacle House, London SW18 1JE, United Kingdom",SW18 1JE,81,4.6
2348,Organicos Coffee & Wine,"11 Beadon Rd, London W6 0EA, United Kingdom",W6 0EA,145,4.6
2349,Stay High Coffee Roasters,"Unit 5, Block F, Chartwell Business Park, 61-65 Paulet Rd, London SE5 9HW, United Kingdom",SE5 9HW,10,5
2350,Specialty Cafetiere,"389 Hackney Rd, London E2 8PP, United Kingdom",E2 8PP,257,4.2
2351,Coffee Shop - Stutfield Street,"27 Stutfield St, London E1 1RF, United Kingdom",E1 1RF,8,4
2352,GAIL's Bakery Seymour Place,"4-6 Seymour Pl, London W1H 7NA, United Kingdom",W1H 7NA,719,3.9
2353,Coffee Miyagi,"2 Chelverton Rd, London SW15 1RH, United Kingdom",SW15 1RH,108,
2354,CAFÉ TWO LONDON,"90 Wandsworth Bridge Rd., London SW6 2TF, United Kingdom",SW6 2TF,15,4.2
2355,Scootercaffe,"132 Lower Marsh, London SE1 7AE, United Kingdom",SE1 7AE,1063,4.7
2356,The Skylark Café,"Wandsworth Common, Dorlcote Rd, London SW18 3RT, United Kingdom",SW18 3RT,389,4
2357,Two little giraffes,"184 Thessaly Rd, Nine Elms, London SW8 4ED, United Kingdom",SW8 4ED,195,4.4
2358,Brew & Barrel,"36A Old Town, London SW4 0LB, United Kingdom",SW4 0LB,366,4.9
2359,The Hackney,"503 Hackney Rd, London E2 9ED, United Kingdom",E2 9ED,625,4.2
2360,Al Madina,"71 Falcon Rd, London SW11 2PG, United Kingdom",SW11 2PG,96,3.4
2361,GAIL's Bakery Putney,"5 Lacy Rd, London SW15 1NH, United Kingdom",SW15 1NH,222,4
2362,GAIL's Bakery Wandsworth,"350 Old York Rd, London SW18 1SS, United Kingdom",SW18 1SS,199,3.8
2363,Salad Bowl,"371 Upper Richmond Rd, London SW15 5QJ, United Kingdom",SW15 5QJ,65,4.7
2364,Parker London Battersea,"13 Parkgate Rd, London SW11 4NL, United Kingdom",SW11 4NL,237,4.5
2365,El's Cafe,"3 Nightingale Rd, Carshalton SM5 2DN, United Kingdom",SM5 2DN,242,4.3
2366,Shoyu Cafe,"25 Burdett Rd, Bow, London E3 4TN, United Kingdom",E3 4TN,117,4.7
2367,Pop In Cafe,"257 London Rd, Mitcham CR4 3NH, United Kingdom",CR4 3NH,246,4.9
2368,Casablanca - Halal brunch,"124 Cherry Orchard Rd, Croydon CR0 6BB, United Kingdom",CR0 6BB,178,4.6
2369,Suela Café Bistro,"10 Olympic Park Ave, Chobham Manor, London E20 1FA, United Kingdom",E20 1FA,338,4.1
2370,Nirvana Cafe,"Unit B3, 7-11 Minerva Rd, London NW10 6HJ, United Kingdom",NW10 6HJ,51,4.3
2371,Heriots Patisserie,"Ground Floor, St Georges Shopping Centre, St. Anns Rd, Harrow HA1 1HS, United Kingdom",HA1 1HS,1684,4.4
2372,Browns Cafe,"22 Church Rd, Stanmore HA7 4AW, United Kingdom",HA7 4AW,3,4.9
2373,Caffe Yonii,"31 Mollison Way South Parade Service Rd, Edgware HA8 5QT, United Kingdom",HA8 5QT,35,0
2374,Munchizz,"Church Rd, London NW4 1RR, United Kingdom",NW4 1RR,97,4.9
2375,Lucky 13 Wembley,"537 High Rd, Wembley HA0 2DJ, United Kingdom",HA0 2DJ,39,4.4
2376,Park Cafe,"212 Acton Ln, London NW10 7NH, United Kingdom",NW10 7NH,169,4.3
2377,Tofa,"Edgware HA8 5HX, United Kingdom",,6,4.1
2378,La Brioche,"London Rd, Stanmore, Edgware HA8 8AE, United Kingdom",HA8 8AE,92,3.8
2379,Kroky Bakery- Pastry and Coffee,"59 Watling Ave, Burnt Oak, Edgware HA8 0LD, United Kingdom",HA8 0LD,42,4.5
2380,DelisquareD,"14 Heritage Ave, London NW9 5EN, United Kingdom",NW9 5EN,72,4.8
2381,Yossis Bakery,"11 Glengall Rd, Edgware HA8 8TB, United Kingdom",HA8 8TB,83,4.1
2382,My Baker,"47 Church Rd, London NW4 4EB, United Kingdom",NW4 4EB,211,4.5
2383,Busy Beez Cafe,"227 Deansbrook Rd, Edgware HA8 9BX, United Kingdom",HA8 9BX,17,
2384,Bread of Life,"67 Bridge St, Pinner HA5 3JB, United Kingdom",HA5 3JB,115,5
2385,Wenzel's the Bakers,"Ryefield Parade, 75 Joel St, Pinner, Northwood HA6 1LW, United Kingdom",HA6 1LW,45,5
2386,Cartons Stanmore,"40 The Broadway, Stanmore HA7 4DU, United Kingdom",HA7 4DU,179,4.9
2387,Chaii & Spice Colindale,"Unit K, 399 Edgware Rd, London NW9 0FH, United Kingdom",NW9 0FH,859,4.6
2388,Golden Crust,"89 Watling Ave, Burnt Oak, Edgware HA8 0LA, United Kingdom",HA8 0LA,97,4.8
2389,Chaiiwala,"505 High Rd, Wembley HA0 2DH, United Kingdom",HA0 2DH,235,4
2390,Snack Shack,"unit 5 Wembley Hill Rd, Wembley HA9 8AF, United Kingdom",HA9 8AF,36,4.2
2391,Shisha Tabacco Tasting Centre.,"113 Burnt Oak Broadway, Burnt Oak, Edgware HA8 5EN, United Kingdom",HA8 5EN,59,4.3
2392,Cakes By Aida,"48 Glengall Rd, Edgware HA8 8SX, United Kingdom",HA8 8SX,33,4.9
2393,Cafe Inn,"183 Lewisham High St, London SE13 6AA, United Kingdom",SE13 6AA,480,4.3
2394,Cafeja,"2 Buckingham Parade, Stanmore HA7 4EB, United Kingdom",HA7 4EB,104,4.9
2395,The Cafe Millwall,"11a The Quarterdeck, London E14 8SH, United Kingdom",E14 8SH,10,4.6
2396,Umaya Cafe,"166 Uxbridge Rd, London W7 3TB, United Kingdom",W7 3TB,29,4.7
2397,Cuppa’ Chaii (Wallington),"1-2 Ross Parade, Wallington SM6 8QG, United Kingdom",SM6 8QG,134,4.6
2398,Britannia Cafe & Restaurant,"355 Barking Rd, London E13 8EE, United Kingdom",E13 8EE,145,4.5
2399,Rako cafe,"30 High St, Southall UB1 3DA, United Kingdom",UB1 3DA,38,4.1
2400,Mima's Place,"9 Queen Anne's Pl, Enfield EN1 2QB, United Kingdom",EN1 2QB,74,4.8
2401,Winnie's Café and Bar at room2 Chiswick,"10 Windmill Rd, Chiswick, London W4 1SD, United Kingdom",W4 1SD,27,4.5
2402,Woodhouse Cafe,"226 Woodhouse Rd, London N12 0RS, United Kingdom",N12 0RS,60,4.6
2403,Millennium Cafe,"827 Woolwich Rd, London SE7 8LJ, United Kingdom",SE7 8LJ,86,4.5
2404,Crêpes Under the Bridge,"Thameslink Station, Mill Hill Broadway, Station Rd, London NW7 2JU, United Kingdom",NW7 2JU,58,4.4
2405,BIG COFFEE,"27 Malvern Rd, London NW6 5PS, United Kingdom",NW6 5PS,13,4.8
2406,Caffe Bianco,"9 Blenheim Terrace, London NW8 0EH, United Kingdom",NW8 0EH,232,4.2
2407,Regents Cafe,"209 Regents Park Rd, London N3 3LD, United Kingdom",N3 3LD,118,4.7
2408,_X cafe,"Kingdom Moberly Sport Centre, 25 Chamberlayne Rd, London NW10 3NB, United Kingdom",NW10 3NB,22,
2409,the rug - maida hill,"309-311 Harrow Rd, London W9 3RG, United Kingdom",W9 3RG,129,4.8
2410,Sarah Leen Café,"126 Chippenham Rd, London W9 2AD, United Kingdom",W9 2AD,83,4.8
2411,Trellick Lounge,"11 Golborne Rd, London W10 5NY, United Kingdom",W10 5NY,40,4.6
2412,Roni's Bakery - Belsize Village,"37, 39 Belsize Ln, Belsize Park, London NW3 5AS, United Kingdom",NW3 5AS,802,4.1
2413,Philippe Conticini - Woodside Park,"1a Sussex Ring, London N12 7HX, United Kingdom",N12 7HX,80,4.2
2414,Four O Five,"405 Harrow Rd, London W9 3NF, United Kingdom",W9 3NF,17,0
2415,Sweet N Savoury,"237 Kilburn High Rd, London NW6 7JN, United Kingdom",NW6 7JN,163,4
2416,Venezia Cafe,"2 High Rd, London NW2 5HY, United Kingdom",NW2 5HY,68,4.6
2417,Easy Eats,"215 Twickenham Rd, Isleworth TW7 6AA, United Kingdom",TW7 6AA,90,4.4
2418,The Big Plate Cafe,"64 Brockley Rise, London SE23 1LN, United Kingdom",SE23 1LN,99,4.6
2419,Drink Eat - The Italian Break,"198 King St, London W6 0RA, United Kingdom",W6 0RA,230,4.6
2420,Pembroke Lodge,"Richmond TW10 5HX, United Kingdom",TW10 5HX,223,4.8
2421,The Stables Café at Orleans Gallery,"Riverside, Orleans House Gallery, Orleans Rd, Twickenham TW1 3BL, United Kingdom",TW1 3BL,194,
2422,Petersham Nurseries Teahouse | Richmond,"Off Church Lane, Petersham Rd, Richmond TW10 7AB, United Kingdom",TW10 7AB,705,4.5
2423,Knoops,"1 George St, Richmond TW9 1JY, United Kingdom",TW9 1JY,313,4.4
2424,GAIL's Bakery Ealing,"Unit 18 Dickens Yard, Longfield Ave, London W5 2TD, United Kingdom",W5 2TD,639,4.4
2425,The Dales kitchen,"NCP Car Park,Drummonds Place, Kew Rd, The Quadrant, Richmond TW9 1DN, United Kingdom",TW9 1DN,0,0
2426,Regal Cafe,"70 London Rd, Twickenham TW1 3QS, United Kingdom",TW1 3QS,8,4.1
2427,GAIL's Bakery Twickenham,"35 Church St, London TW1 3NR, United Kingdom",TW1 3NR,295,3.9
2428,Ayda’s,"127 Lower Richmond Rd., London SW15 1EZ, United Kingdom",SW15 1EZ,39,5
2429,Ground Coffee Society,"79 Lower Richmond Rd., London SW15 1ET, United Kingdom",SW15 1ET,676,4.4
2430,The Hive,"29 Roehampton Ln, London SW15 5PJ, United Kingdom",SW15 5PJ,82,4.6
2431,Fulham Palace Cafe,"London SW6 6EA, United Kingdom",SW6 6EA,172,3.5
2432,Mil Kitchen,"316 Munster Rd, London SW6 6BH, United Kingdom",SW6 6BH,225,4.2
2433,Tried & True,"279 Upper Richmond Rd, London SW15 6SP, United Kingdom",SW15 6SP,538,4.8
2434,Café Ly,"1 Rainville Rd, London W6 9HA, United Kingdom",W6 9HA,120,4.4
2435,Kaffee,"Cemetery Lodge, 240 Lower Richmond Rd., London SW15 1JF, United Kingdom",SW15 1JF,140,4.5
2436,Prosperity Ukrainian Cafe & Restaurant,"59 York St, Twickenham TW1 3LP, United Kingdom",TW1 3LP,228,4.4
2437,The Java Bistro,"224 Upper Richmond Rd W, London SW14 8AH, United Kingdom",SW14 8AH,53,4.8
2438,The Clubhouse,"1a Putney Embankment, London SW15 1LB, United Kingdom",SW15 1LB,94,4
2439,Max's Cafe & Deli,"77 Upper Richmond Rd, London SW15 2SZ, United Kingdom",SW15 2SZ,15,4.5
2440,Brewed Awakening Green Street,"11 Carlton Ter, Green St, London E7 8LH, United Kingdom",E7 8LH,39,4.5
2441,Adada Cafe,"118A Upper Richmond Rd, London SW15 2SP, United Kingdom",SW15 2SP,60,4.9
2442,&feast,"57 Church Rd, London SW13 9HH, United Kingdom",SW13 9HH,161,4.6
2443,Wharf Cafe,"56 Lower Richmond Rd., London SW15 1JT, United Kingdom",SW15 1JT,136,4.4
2444,Exhale Healthy Coffee,"Yonder, 6 Hooker's Rd, London E17 6DP, United Kingdom",E17 6DP,272,5
2445,Kribi Coffee Air Roastery UK & Cafe,"Leyton Industrial Village, Unit C8 Argall Ave, London E10 7QP, United Kingdom",E10 7QP,78,5
2446,Indulgence,"142 Hoe St, London E17 4QR, United Kingdom",E17 4QR,67,4.6
2447,Tun,"140 Tilbury Rd, London E10 6RE, United Kingdom",E10 6RE,20,
2448,Blend + Roast Lea Bridge,"Lea Bridge Library, 382 Lea Bridge Rd, London E10 7HU, United Kingdom",E10 7HU,21,4.6
2449,Cafè Rx (Chana Health - Pharmacy & Clinic),"33 High St, Southall UB1 3HA, United Kingdom",UB1 3HA,62,
2450,Hopa Cafe,"412A Hoe St, London E17 9AA, United Kingdom",E17 9AA,37,4.9
2451,2020 Coffee Shop,"154 High St, London E17 7JS, United Kingdom",E17 7JS,30,4.6
2452,Le Parisien,"Leytonstone Station, Church Ln, Bushwood, London E11 1HE, United Kingdom",E11 1HE,109,4.5
2453,Wood Street Cafe,"53 Wood St, London E17 3JX, United Kingdom",E17 3JX,60,4.8
2454,The Terrace,"150-152, Hoe St, London E17 4QR, United Kingdom",E17 4QR,185,4.9
2455,Lockdown Bakehouse Barnes,"56 Church Rd, London SW13 0DQ, United Kingdom",SW13 0DQ,65,0
2456,The Wagon Wanstead,"3 High St., London E11 2AA, United Kingdom",E11 2AA,74,4.6
2457,Orfe Cafe,"Northumberland Park Industrial Estate, 6 _, Willoughby Ln, London N17 0YL, United Kingdom",N17 0YL,3,4.5
2458,Uk Caffee House,"Romford Rd, London E12 5JT, United Kingdom",E12 5JT,13,4.8
2459,Shaks coffee house,"160 Markhouse Rd, London E17 8BJ, United Kingdom",E17 8BJ,0,4
2460,N13 Greek Cafe & Bakery,"40 Green Lanes, London N13 6HT, United Kingdom",N13 6HT,35,4.4
2461,Chocolatine Bakery,"131 Wood St, London E17 3LX, United Kingdom",E17 3LX,230,4.7
2462,Luciano's Coffee Ldn,"50 Cressida Rd, Archway, London N19 3LB, United Kingdom",N19 3LB,66,4.8
2463,La Bakerie,"La Bakerie, 119A High St., London E11 2RL, United Kingdom",E11 2RL,290,4
2464,The Wild Goose Bakery,"654 High Rd Leytonstone, Bushwood, London E11 3AA, United Kingdom",E11 3AA,337,4.7
2465,Café D’ Horizon,"809 High Rd Leytonstone, Bushwood, London E11 1HQ, United Kingdom",E11 1HQ,438,4.3
2466,Weirdough Bakery,"20 Station Rd, London E17 8AA, United Kingdom",E17 8AA,264,4.9
2467,Today Bread,"6-10, Central Parade, 137 Hoe St, London E17 4RT, United Kingdom",E17 4RT,391,4.7
2468,Melek's Kitchen,"240 Chingford Mount Rd, London E4 8LP, United Kingdom",E4 8LP,56,4.4
2469,Wood Street Bakery Limited,"Wood Street Bakery, 21 Wood St, London E17 3JX, United Kingdom",E17 3JX,171,4.9
2470,Priory Park Cafe,"London N8 8LP, United Kingdom",,187,4.4
2471,Urban Baristas Highgate,"66 Highgate, London N6 5HX, United Kingdom",N6 5HX,6,
2472,Doms Cafe,"117 Green Lanes, London N13 4SP, United Kingdom",N13 4SP,80,4.4
2473,Granier Bakery London,"4 High Rd, London N22 6BX, United Kingdom",N22 6BX,189,
2474,Bern's & the beans,"37 Orford Rd, 9NL E17 9NL, United Kingdom",E17 9NL,77,4.3
2475,W Martyn.,"135 Muswell Hill Broadway, Muswell Hill, London N10 3RS, United Kingdom",N10 3RS,94,4.3
2476,Simply Organique,"316 Green Lanes, Finsbury Park, London N4 1BX, United Kingdom",N4 1BX,211,4.9
2477,Sweet Life Greek Patisserie,"68 Aldermans Hill, London N13 4PP, United Kingdom",N13 4PP,163,4.4
2478,Mario's Café & Grocery,"538 Lordship Ln, London N22 5DB, United Kingdom",N22 5DB,136,4.5
2479,Moroccan Corner,"8 High St, London E17 7LD, United Kingdom",E17 7LD,242,4.6
2480,Delta Bakery UK,"4 High Rd, Wood Green, Haringey Borough London Close to Turnpike Lane Underground Station N22 6BX, United Kingdom",N22 6BX,166,4.4
2481,The Garden House (Kitabevi),"410 High Rd, London N17 9JB, United Kingdom",N17 9JB,415,4.4
2482,Ole & Steen,"38-40 Hampstead High St, London NW3 1QE, United Kingdom",NW3 1QE,789,4.5
2483,Coco Cafe,"410 Hale End Rd, London E4 9PB, United Kingdom",E4 9PB,150,4.8
2484,il MATTINO COFFEE ROASTERS,"540, 542 Chigwell Rd, Woodford, Woodford Green IG8 8PA, United Kingdom",IG8 8PA,46,5
2485,Bom Pecado,"865 Lea Bridge Rd, London E17 9DS, United Kingdom",E17 9DS,262,4.6
2486,E11 Coffee Garden,"34 Church Ln, Bushwood, London E11 1HG, United Kingdom",E11 1HG,143,4.3
2487,GAIL's Bakery Swains Lane,"21 Swain's Ln, London N6 6QX, United Kingdom",N6 6QX,376,3.9
2488,MilkPod,"74b Stamford Hill, London N16 6XS, United Kingdom",N16 6XS,57,4.7
2489,The BARN London,"60 Holloway Rd, London N7 8JL, United Kingdom",N7 8JL,332,4.4
2490,MUNCH BOX (Best Street Food),"Nobel Rd, London N18 3BA, United Kingdom",N18 3BA,10,5
2491,Balkan coffee,"64 Chingford Mount Rd, London E4 9AA, United Kingdom",E4 9AA,16,
2492,PALESTINIAN BAKERY,"London E17 3HU, United Kingdom",,80,4.8
2493,Queen's Wood Cafe,"42 Muswell Hill Rd, London N10 3JP, United Kingdom",N10 3JP,527,4
2494,The Dusty Knuckle Harringay,"429 Green Lanes, Harringay Ladder, London N4 1HA, United Kingdom",N4 1HA,391,4.6
2495,Lizzy's On The Green London,"Newington Grn, Newington Green, London N16 9PX, United Kingdom",N16 9PX,168,4.8
2496,Wild Goose Bakery - Forest Gate Arches,"370-371 Station Rd, London E7 0AB, United Kingdom",E7 0AB,375,4.4
2497,"The Coal House Café, London Wildlife Trust","Access via Woodberry Wetlands, New River Path via, Lordship Road, London N16 5HQ, United Kingdom",N16 5HQ,571,4.7
2498,North & Ten - Crouch End,"153 Crouch Hill, London N8 9QH, United Kingdom",N8 9QH,13,
2499,Brew Street Cafe & Bar at Timber Lodge,"1A Honour Lea Ave, London E20 1DY, United Kingdom",E20 1DY,631,4.6
2500,Dolce Vita,"861 Romford Rd, London E12 5JY, United Kingdom",E12 5JY,100,4.8
2501,Coban Cafe,"233 Chingford Mount Rd, London E4 8LP, United Kingdom",E4 8LP,79,4.4
2502,Nar Cafe & Juice Bar,"Goodchild Rd, Woodberry Down, London N4 2LY, United Kingdom",N4 2LY,306,4.9
2503,Home Made Community Cafe,"Hecham Cl, London E17 5QT, United Kingdom",E17 5QT,119,4.6
2504,Gia sou bakery Bound’s Green,"112 Myddleton Rd, London N22 8NQ, United Kingdom",N22 8NQ,378,4.7
2505,Papa` Bagel,"102 Rookery Ct, London E10 5FA, United Kingdom",E10 5FA,103,4.3
2506,Bagel Town - Romford Road,"556 Romford Rd, London E12 5AF, United Kingdom",E12 5AF,309,4.5
2507,Melissa Patisserie & Cafe,"462 High Rd, London N17 9JD, United Kingdom",N17 9JD,35,4.5
2508,The Kauffie Company,"8 The Broadway, Woodford, Woodford Green IG8 0HL, United Kingdom",IG8 0HL,22,4.5
2509,Humdingers Hornsey,"524-526 Hornsey Rd, Finsbury Park, London N19 3QN, United Kingdom",N19 3QN,132,4.8
2510,Aroma Cafe Chingford,"8 Albert Cres, Chingford Mount, London E4 6SH, United Kingdom",E4 6SH,207,4.6
2511,Greek on Broadway,"9 The Broadway, London E4 9LQ, United Kingdom",E4 9LQ,151,4.6
2512,Phyllo Bakehouse,"637A Holloway Rd, Archway, London N19 5SS, United Kingdom",N19 5SS,125,4.8
2513,Café Mondial,"367A High Rd. Leyton, London E10 5NA, United Kingdom",E10 5NA,118,4.2
2514,Unions cafe,"373 High Rd. Leyton, London E10 5NA, United Kingdom",E10 5NA,29,4.6
2515,Bakehouse by Signorelli,"Fortunes Walk, East Village, London E20 1JJ, United Kingdom",E20 1JJ,332,4.3
2516,Scottalia,"200 Francis Rd, London E10 6PR, United Kingdom",E10 6PR,43,4.2
2517,L'hirondelle Kitchen,"228 High St, London E17 7JH, United Kingdom",E17 7JH,118,4.6
2518,Amici Delicatessen London,"78 High Rd, London N2 9PN, United Kingdom",N2 9PN,179,4.4
2519,Sourdough Sophia - Crouch End,"24 Middle Ln, London N8 8PL, United Kingdom",N8 8PL,771,4.7
2520,Time2chill,"316 Park Rd, Muswell Hill, London N8 8LA, United Kingdom",N8 8LA,101,4.8
2521,Demo Cafe,"92 Blackhorse Ln, London E17 6HJ, United Kingdom",E17 6HJ,174,4.9
2522,MERRO,"85 Crouch End Hill, London N8 8DD, United Kingdom",N8 8DD,160,4.6
2523,Fink's Salt and Sweet,"70 Mountgrove Rd, Finsbury Park, London N5 2LT, United Kingdom",N5 2LT,487,4.5
2524,Eatique,"156 Stoke Newington Rd, London N16 7XA, United Kingdom",N16 7XA,58,4.1
2525,Long White Cloud Bakery,"151 Hackney Rd, London E2 8JL, United Kingdom",E2 8JL,469,4.9
2526,Bean’s Café,"Unit 2, 1 Maple Path, Lower Clapton, London E5 8FB, United Kingdom",E5 8FB,113,4.6
2527,Abney Park Cafe by Sabel,"Abney Park cafe, Stoke Newington High St, London N16 0LH, United Kingdom",N16 0LH,59,4.9
2528,Roastery Club,"4 Chapel Market, Greater, London N1 9EZ, United Kingdom",N1 9EZ,20,4.9
2529,Ribbons & Taylor,"157 Stoke Newington Church St, London N16 0UH, United Kingdom",N16 0UH,266,4.2
2530,Grind,"213 Old St, London EC1V 9NR, United Kingdom",EC1V 9NR,2925,4.2
2531,MYVILLO - Pure Veg Indian Food,"121 Headstone Rd, Harrow HA1 1PG, United Kingdom",HA1 1PG,9,5
